body, x, y, z
uranus,-4.9362,18.2268,0.1313
neptune,27.0908,12.5063,-0.8805
sun,0.0073,-0.0094,-0.0002
jupiter,1.9766,4.6274,-0.0635
saturn,-7.1424,5.7940,0.1839
uranus,-4.9501,18.2224,0.1315
neptune,27.0860,12.5168,-0.8807
sun,0.0074,-0.0094,-0.0002
jupiter,1.9509,4.6394,-0.0630
saturn,-7.1563,5.7782,0.1847
uranus,-4.9640,18.2181,0.1316
neptune,27.0811,12.5273,-0.8808
sun,0.0074,-0.0095,-0.0002
jupiter,1.9251,4.6513,-0.0624
saturn,-7.1702,5.7623,0.1856
uranus,-4.9779,18.2137,0.1318
neptune,27.0763,12.5378,-0.8809
sun,0.0074,-0.0095,-0.0002
jupiter,1.8992,4.6631,-0.0619
saturn,-7.1841,5.7464,0.1864
uranus,-4.9918,18.2092,0.1320
neptune,27.0714,12.5483,-0.8810
sun,0.0075,-0.0095,-0.0002
jupiter,1.8732,4.6747,-0.0614
saturn,-7.1979,5.7305,0.1872
uranus,-5.0058,18.2048,0.1321
neptune,27.0665,12.5588,-0.8811
sun,0.0075,-0.0095,-0.0002
jupiter,1.8473,4.6862,-0.0608
saturn,-7.2117,5.7146,0.1880
uranus,-5.0197,18.2004,0.1323
neptune,27.0617,12.5693,-0.8812
sun,0.0075,-0.0095,-0.0002
jupiter,1.8212,4.6976,-0.0603
saturn,-7.2254,5.6986,0.1889
uranus,-5.0336,18.1959,0.1324
neptune,27.0568,12.5798,-0.8813
sun,0.0075,-0.0095,-0.0002
jupiter,1.7951,4.7088,-0.0598
saturn,-7.2391,5.6826,0.1897
uranus,-5.0475,18.1915,0.1326
neptune,27.0519,12.5903,-0.8814
sun,0.0076,-0.0095,-0.0002
jupiter,1.7689,4.7198,-0.0592
saturn,-7.2528,5.6666,0.1905
uranus,-5.0614,18.1870,0.1328
neptune,27.0470,12.6007,-0.8815
sun,0.0076,-0.0095,-0.0002
jupiter,1.7427,4.7307,-0.0587
saturn,-7.2664,5.6505,0.1913
uranus,-5.0753,18.1825,0.1329
neptune,27.0421,12.6112,-0.8816
sun,0.0076,-0.0095,-0.0002
jupiter,1.7165,4.7415,-0.0581
saturn,-7.2800,5.6344,0.1922
uranus,-5.0892,18.1780,0.1331
neptune,27.0372,12.6217,-0.8817
sun,0.0077,-0.0095,-0.0002
jupiter,1.6901,4.7521,-0.0576
saturn,-7.2936,5.6183,0.1930
uranus,-5.1031,18.1735,0.1333
neptune,27.0323,12.6322,-0.8818
sun,0.0077,-0.0095,-0.0002
jupiter,1.6638,4.7626,-0.0571
saturn,-7.3071,5.6022,0.1938
uranus,-5.1170,18.1690,0.1334
neptune,27.0274,12.6427,-0.8819
sun,0.0077,-0.0095,-0.0002
jupiter,1.6373,4.7729,-0.0565
saturn,-7.3206,5.5860,0.1946
uranus,-5.1309,18.1645,0.1336
neptune,27.0225,12.6532,-0.8820
sun,0.0078,-0.0095,-0.0002
jupiter,1.6109,4.7831,-0.0560
saturn,-7.3341,5.5698,0.1954
uranus,-5.1448,18.1600,0.1338
neptune,27.0176,12.6636,-0.8821
sun,0.0078,-0.0095,-0.0002
jupiter,1.5844,4.7931,-0.0554
saturn,-7.3475,5.5536,0.1962
uranus,-5.1586,18.1554,0.1339
neptune,27.0127,12.6741,-0.8822
sun,0.0078,-0.0095,-0.0002
jupiter,1.5578,4.8030,-0.0549
saturn,-7.3609,5.5373,0.1971
uranus,-5.1725,18.1509,0.1341
neptune,27.0078,12.6846,-0.8823
sun,0.0078,-0.0095,-0.0002
jupiter,1.5312,4.8127,-0.0543
saturn,-7.3742,5.5210,0.1979
uranus,-5.1864,18.1463,0.1342
neptune,27.0028,12.6951,-0.8824
sun,0.0079,-0.0095,-0.0002
jupiter,1.5045,4.8223,-0.0537
saturn,-7.3875,5.5047,0.1987
uranus,-5.2003,18.1417,0.1344
neptune,26.9979,12.7055,-0.8825
sun,0.0079,-0.0096,-0.0002
jupiter,1.4778,4.8317,-0.0532
saturn,-7.4008,5.4884,0.1995
uranus,-5.2141,18.1372,0.1346
neptune,26.9930,12.7160,-0.8826
sun,0.0079,-0.0096,-0.0002
jupiter,1.4510,4.8410,-0.0526
saturn,-7.4140,5.4720,0.2003
uranus,-5.2280,18.1326,0.1347
neptune,26.9881,12.7265,-0.8827
sun,0.0080,-0.0096,-0.0002
jupiter,1.4243,4.8502,-0.0521
saturn,-7.4272,5.4556,0.2011
uranus,-5.2419,18.1280,0.1349
neptune,26.9831,12.7369,-0.8828
sun,0.0080,-0.0096,-0.0002
jupiter,1.3974,4.8592,-0.0515
saturn,-7.4403,5.4392,0.2019
uranus,-5.2557,18.1233,0.1351
neptune,26.9782,12.7474,-0.8829
sun,0.0080,-0.0096,-0.0002
jupiter,1.3705,4.8680,-0.0509
saturn,-7.4535,5.4227,0.2027
uranus,-5.2696,18.1187,0.1352
neptune,26.9732,12.7579,-0.8830
sun,0.0081,-0.0096,-0.0002
jupiter,1.3436,4.8767,-0.0504
saturn,-7.4665,5.4062,0.2035
uranus,-5.2834,18.1141,0.1354
neptune,26.9683,12.7683,-0.8831
sun,0.0081,-0.0096,-0.0002
jupiter,1.3166,4.8853,-0.0498
saturn,-7.4796,5.3897,0.2043
uranus,-5.2973,18.1094,0.1355
neptune,26.9633,12.7788,-0.8832
sun,0.0081,-0.0096,-0.0002
jupiter,1.2896,4.8937,-0.0492
saturn,-7.4926,5.3732,0.2052
uranus,-5.3111,18.1048,0.1357
neptune,26.9584,12.7892,-0.8833
sun,0.0081,-0.0096,-0.0002
jupiter,1.2626,4.9019,-0.0487
saturn,-7.5056,5.3566,0.2060
uranus,-5.3250,18.1001,0.1359
neptune,26.9534,12.7997,-0.8834
sun,0.0082,-0.0096,-0.0002
jupiter,1.2355,4.9101,-0.0481
saturn,-7.5185,5.3401,0.2068
uranus,-5.3388,18.0954,0.1360
neptune,26.9484,12.8101,-0.8835
sun,0.0082,-0.0096,-0.0002
jupiter,1.2084,4.9180,-0.0475
saturn,-7.5314,5.3234,0.2076
uranus,-5.3527,18.0907,0.1362
neptune,26.9435,12.8206,-0.8836
sun,0.0082,-0.0096,-0.0002
jupiter,1.1812,4.9258,-0.0469
saturn,-7.5442,5.3068,0.2084
uranus,-5.3665,18.0860,0.1364
neptune,26.9385,12.8310,-0.8837
sun,0.0083,-0.0096,-0.0002
jupiter,1.1540,4.9335,-0.0464
saturn,-7.5570,5.2901,0.2092
uranus,-5.3803,18.0813,0.1365
neptune,26.9335,12.8415,-0.8838
sun,0.0083,-0.0096,-0.0002
jupiter,1.1268,4.9410,-0.0458
saturn,-7.5698,5.2734,0.2100
uranus,-5.3942,18.0766,0.1367
neptune,26.9285,12.8519,-0.8839
sun,0.0083,-0.0096,-0.0002
jupiter,1.0996,4.9484,-0.0452
saturn,-7.5826,5.2567,0.2108
uranus,-5.4080,18.0719,0.1368
neptune,26.9235,12.8624,-0.8840
sun,0.0084,-0.0096,-0.0002
jupiter,1.0723,4.9556,-0.0446
saturn,-7.5953,5.2400,0.2116
uranus,-5.4218,18.0671,0.1370
neptune,26.9185,12.8728,-0.8841
sun,0.0084,-0.0096,-0.0002
jupiter,1.0450,4.9626,-0.0440
saturn,-7.6079,5.2232,0.2124
uranus,-5.4356,18.0624,0.1372
neptune,26.9136,12.8832,-0.8842
sun,0.0084,-0.0096,-0.0002
jupiter,1.0176,4.9695,-0.0435
saturn,-7.6205,5.2064,0.2131
uranus,-5.4495,18.0576,0.1373
neptune,26.9086,12.8937,-0.8843
sun,0.0085,-0.0096,-0.0002
jupiter,0.9902,4.9763,-0.0429
saturn,-7.6331,5.1896,0.2139
uranus,-5.4633,18.0528,0.1375
neptune,26.9036,12.9041,-0.8844
sun,0.0085,-0.0096,-0.0002
jupiter,0.9628,4.9829,-0.0423
saturn,-7.6457,5.1727,0.2147
uranus,-5.4771,18.0480,0.1376
neptune,26.8985,12.9145,-0.8845
sun,0.0085,-0.0096,-0.0002
jupiter,0.9354,4.9894,-0.0417
saturn,-7.6582,5.1559,0.2155
uranus,-5.4909,18.0432,0.1378
neptune,26.8935,12.9250,-0.8846
sun,0.0085,-0.0096,-0.0002
jupiter,0.9079,4.9957,-0.0411
saturn,-7.6707,5.1390,0.2163
uranus,-5.5047,18.0384,0.1380
neptune,26.8885,12.9354,-0.8847
sun,0.0086,-0.0096,-0.0002
jupiter,0.8804,5.0019,-0.0405
saturn,-7.6831,5.1220,0.2171
uranus,-5.5185,18.0336,0.1381
neptune,26.8835,12.9458,-0.8848
sun,0.0086,-0.0096,-0.0002
jupiter,0.8529,5.0079,-0.0399
saturn,-7.6955,5.1051,0.2179
uranus,-5.5323,18.0288,0.1383
neptune,26.8785,12.9562,-0.8849
sun,0.0086,-0.0096,-0.0002
jupiter,0.8253,5.0137,-0.0393
saturn,-7.7079,5.0881,0.2187
uranus,-5.5461,18.0239,0.1385
neptune,26.8735,12.9667,-0.8850
sun,0.0087,-0.0096,-0.0002
jupiter,0.7977,5.0194,-0.0388
saturn,-7.7202,5.0711,0.2195
uranus,-5.5599,18.0191,0.1386
neptune,26.8684,12.9771,-0.8851
sun,0.0087,-0.0096,-0.0002
jupiter,0.7701,5.0250,-0.0382
saturn,-7.7324,5.0541,0.2202
uranus,-5.5737,18.0142,0.1388
neptune,26.8634,12.9875,-0.8852
sun,0.0087,-0.0096,-0.0002
jupiter,0.7425,5.0304,-0.0376
saturn,-7.7447,5.0370,0.2210
uranus,-5.5875,18.0094,0.1389
neptune,26.8583,12.9979,-0.8853
sun,0.0088,-0.0096,-0.0002
jupiter,0.7149,5.0357,-0.0370
saturn,-7.7569,5.0199,0.2218
uranus,-5.6012,18.0045,0.1391
neptune,26.8533,13.0083,-0.8854
sun,0.0088,-0.0096,-0.0002
jupiter,0.6872,5.0408,-0.0364
saturn,-7.7691,5.0028,0.2226
uranus,-5.6150,17.9996,0.1393
neptune,26.8483,13.0188,-0.8855
sun,0.0088,-0.0096,-0.0002
jupiter,0.6595,5.0457,-0.0358
saturn,-7.7812,4.9857,0.2234
uranus,-5.6288,17.9947,0.1394
neptune,26.8432,13.0292,-0.8856
sun,0.0089,-0.0096,-0.0002
jupiter,0.6318,5.0506,-0.0352
saturn,-7.7933,4.9686,0.2242
uranus,-5.6426,17.9898,0.1396
neptune,26.8382,13.0396,-0.8857
sun,0.0089,-0.0096,-0.0002
jupiter,0.6041,5.0552,-0.0346
saturn,-7.8053,4.9514,0.2249
uranus,-5.6563,17.9848,0.1397
neptune,26.8331,13.0500,-0.8858
sun,0.0089,-0.0096,-0.0002
jupiter,0.5764,5.0597,-0.0340
saturn,-7.8173,4.9342,0.2257
uranus,-5.6701,17.9799,0.1399
neptune,26.8280,13.0604,-0.8859
sun,0.0089,-0.0096,-0.0002
jupiter,0.5486,5.0641,-0.0334
saturn,-7.8293,4.9169,0.2265
uranus,-5.6839,17.9750,0.1401
neptune,26.8230,13.0708,-0.8860
sun,0.0090,-0.0096,-0.0002
jupiter,0.5208,5.0683,-0.0328
saturn,-7.8412,4.8997,0.2273
uranus,-5.6976,17.9700,0.1402
neptune,26.8179,13.0812,-0.8861
sun,0.0090,-0.0096,-0.0002
jupiter,0.4930,5.0723,-0.0322
saturn,-7.8531,4.8824,0.2280
uranus,-5.7114,17.9650,0.1404
neptune,26.8128,13.0916,-0.8862
sun,0.0090,-0.0096,-0.0002
jupiter,0.4652,5.0762,-0.0316
saturn,-7.8650,4.8651,0.2288
uranus,-5.7251,17.9601,0.1405
neptune,26.8077,13.1020,-0.8863
sun,0.0091,-0.0096,-0.0002
jupiter,0.4374,5.0800,-0.0309
saturn,-7.8768,4.8478,0.2296
uranus,-5.7389,17.9551,0.1407
neptune,26.8027,13.1124,-0.8864
sun,0.0091,-0.0096,-0.0002
jupiter,0.4096,5.0836,-0.0303
saturn,-7.8886,4.8304,0.2303
uranus,-5.7526,17.9501,0.1409
neptune,26.7976,13.1228,-0.8865
sun,0.0091,-0.0096,-0.0002
jupiter,0.3818,5.0870,-0.0297
saturn,-7.9003,4.8131,0.2311
uranus,-5.7663,17.9451,0.1410
neptune,26.7925,13.1332,-0.8866
sun,0.0092,-0.0096,-0.0002
jupiter,0.3539,5.0903,-0.0291
saturn,-7.9120,4.7957,0.2319
uranus,-5.7801,17.9400,0.1412
neptune,26.7874,13.1436,-0.8867
sun,0.0092,-0.0096,-0.0002
jupiter,0.3260,5.0935,-0.0285
saturn,-7.9236,4.7782,0.2327
uranus,-5.7938,17.9350,0.1413
neptune,26.7823,13.1539,-0.8868
sun,0.0092,-0.0096,-0.0002
jupiter,0.2982,5.0965,-0.0279
saturn,-7.9353,4.7608,0.2334
uranus,-5.8076,17.9300,0.1415
neptune,26.7772,13.1643,-0.8869
sun,0.0093,-0.0096,-0.0002
jupiter,0.2703,5.0993,-0.0273
saturn,-7.9468,4.7433,0.2342
uranus,-5.8213,17.9249,0.1417
neptune,26.7721,13.1747,-0.8870
sun,0.0093,-0.0096,-0.0002
jupiter,0.2424,5.1020,-0.0267
saturn,-7.9584,4.7258,0.2349
uranus,-5.8350,17.9198,0.1418
neptune,26.7670,13.1851,-0.8871
sun,0.0093,-0.0096,-0.0002
jupiter,0.2145,5.1046,-0.0261
saturn,-7.9699,4.7083,0.2357
uranus,-5.8487,17.9148,0.1420
neptune,26.7619,13.1955,-0.8872
sun,0.0093,-0.0096,-0.0002
jupiter,0.1866,5.1070,-0.0254
saturn,-7.9813,4.6908,0.2365
uranus,-5.8624,17.9097,0.1421
neptune,26.7567,13.2059,-0.8872
sun,0.0094,-0.0096,-0.0002
jupiter,0.1587,5.1092,-0.0248
saturn,-7.9927,4.6732,0.2372
uranus,-5.8762,17.9046,0.1423
neptune,26.7516,13.2162,-0.8873
sun,0.0094,-0.0096,-0.0002
jupiter,0.1308,5.1113,-0.0242
saturn,-8.0041,4.6556,0.2380
uranus,-5.8899,17.8995,0.1424
neptune,26.7465,13.2266,-0.8874
sun,0.0094,-0.0096,-0.0002
jupiter,0.1029,5.1133,-0.0236
saturn,-8.0155,4.6380,0.2387
uranus,-5.9036,17.8944,0.1426
neptune,26.7414,13.2370,-0.8875
sun,0.0095,-0.0096,-0.0002
jupiter,0.0750,5.1151,-0.0230
saturn,-8.0268,4.6204,0.2395
uranus,-5.9173,17.8892,0.1428
neptune,26.7362,13.2473,-0.8876
sun,0.0095,-0.0096,-0.0002
jupiter,0.0471,5.1167,-0.0224
saturn,-8.0380,4.6027,0.2403
uranus,-5.9310,17.8841,0.1429
neptune,26.7311,13.2577,-0.8877
sun,0.0095,-0.0096,-0.0002
jupiter,0.0191,5.1182,-0.0217
saturn,-8.0492,4.5851,0.2410
uranus,-5.9447,17.8790,0.1431
neptune,26.7259,13.2681,-0.8878
sun,0.0096,-0.0096,-0.0002
jupiter,-0.0088,5.1195,-0.0211
saturn,-8.0604,4.5674,0.2418
uranus,-5.9584,17.8738,0.1432
neptune,26.7208,13.2784,-0.8879
sun,0.0096,-0.0096,-0.0002
jupiter,-0.0367,5.1207,-0.0205
saturn,-8.0716,4.5496,0.2425
uranus,-5.9721,17.8686,0.1434
neptune,26.7156,13.2888,-0.8880
sun,0.0096,-0.0096,-0.0002
jupiter,-0.0646,5.1218,-0.0199
saturn,-8.0827,4.5319,0.2433
uranus,-5.9857,17.8635,0.1436
neptune,26.7105,13.2992,-0.8881
sun,0.0097,-0.0096,-0.0002
jupiter,-0.0925,5.1227,-0.0193
saturn,-8.0937,4.5141,0.2440
uranus,-5.9994,17.8583,0.1437
neptune,26.7053,13.3095,-0.8882
sun,0.0097,-0.0096,-0.0002
jupiter,-0.1204,5.1234,-0.0186
saturn,-8.1047,4.4963,0.2448
uranus,-6.0131,17.8531,0.1439
neptune,26.7002,13.3199,-0.8883
sun,0.0097,-0.0096,-0.0002
jupiter,-0.1484,5.1240,-0.0180
saturn,-8.1157,4.4785,0.2455
uranus,-6.0268,17.8479,0.1440
neptune,26.6950,13.3302,-0.8884
sun,0.0097,-0.0096,-0.0002
jupiter,-0.1763,5.1244,-0.0174
saturn,-8.1267,4.4607,0.2463
uranus,-6.0404,17.8426,0.1442
neptune,26.6898,13.3406,-0.8885
sun,0.0098,-0.0096,-0.0002
jupiter,-0.2042,5.1247,-0.0168
saturn,-8.1376,4.4428,0.2470
uranus,-6.0541,17.8374,0.1443
neptune,26.6847,13.3509,-0.8886
sun,0.0098,-0.0095,-0.0002
jupiter,-0.2321,5.1249,-0.0162
saturn,-8.1484,4.4250,0.2477
uranus,-6.0678,17.8322,0.1445
neptune,26.6795,13.3613,-0.8887
sun,0.0098,-0.0095,-0.0002
jupiter,-0.2599,5.1249,-0.0155
saturn,-8.1592,4.4071,0.2485
uranus,-6.0814,17.8269,0.1447
neptune,26.6743,13.3716,-0.8888
sun,0.0099,-0.0095,-0.0002
jupiter,-0.2878,5.1247,-0.0149
saturn,-8.1700,4.3891,0.2492
uranus,-6.0951,17.8216,0.1448
neptune,26.6691,13.3820,-0.8889
sun,0.0099,-0.0095,-0.0002
jupiter,-0.3157,5.1244,-0.0143
saturn,-8.1808,4.3712,0.2500
uranus,-6.1087,17.8164,0.1450
neptune,26.6639,13.3923,-0.8890
sun,0.0099,-0.0095,-0.0002
jupiter,-0.3435,5.1240,-0.0137
saturn,-8.1915,4.3532,0.2507
uranus,-6.1224,17.8111,0.1451
neptune,26.6587,13.4027,-0.8890
sun,0.0100,-0.0095,-0.0002
jupiter,-0.3714,5.1234,-0.0130
saturn,-8.2021,4.3352,0.2514
uranus,-6.1360,17.8058,0.1453
neptune,26.6535,13.4130,-0.8891
sun,0.0100,-0.0095,-0.0002
jupiter,-0.3992,5.1226,-0.0124
saturn,-8.2127,4.3172,0.2522
uranus,-6.1497,17.8005,0.1455
neptune,26.6483,13.4233,-0.8892
sun,0.0100,-0.0095,-0.0002
jupiter,-0.4271,5.1217,-0.0118
saturn,-8.2233,4.2992,0.2529
uranus,-6.1633,17.7952,0.1456
neptune,26.6431,13.4337,-0.8893
sun,0.0100,-0.0095,-0.0002
jupiter,-0.4549,5.1207,-0.0112
saturn,-8.2339,4.2812,0.2536
uranus,-6.1770,17.7898,0.1458
neptune,26.6379,13.4440,-0.8894
sun,0.0101,-0.0095,-0.0002
jupiter,-0.4827,5.1195,-0.0105
saturn,-8.2443,4.2631,0.2544
uranus,-6.1906,17.7845,0.1459
neptune,26.6327,13.4543,-0.8895
sun,0.0101,-0.0095,-0.0002
jupiter,-0.5105,5.1182,-0.0099
saturn,-8.2548,4.2450,0.2551
uranus,-6.2042,17.7792,0.1461
neptune,26.6275,13.4647,-0.8896
sun,0.0101,-0.0095,-0.0002
jupiter,-0.5382,5.1167,-0.0093
saturn,-8.2652,4.2269,0.2558
uranus,-6.2178,17.7738,0.1462
neptune,26.6223,13.4750,-0.8897
sun,0.0102,-0.0095,-0.0002
jupiter,-0.5660,5.1150,-0.0086
saturn,-8.2756,4.2087,0.2566
uranus,-6.2315,17.7684,0.1464
neptune,26.6170,13.4853,-0.8898
sun,0.0102,-0.0095,-0.0002
jupiter,-0.5937,5.1132,-0.0080
saturn,-8.2859,4.1906,0.2573
uranus,-6.2451,17.7631,0.1465
neptune,26.6118,13.4956,-0.8899
sun,0.0102,-0.0095,-0.0002
jupiter,-0.6214,5.1113,-0.0074
saturn,-8.2962,4.1724,0.2580
uranus,-6.2587,17.7577,0.1467
neptune,26.6066,13.5059,-0.8900
sun,0.0103,-0.0095,-0.0002
jupiter,-0.6491,5.1092,-0.0068
saturn,-8.3065,4.1542,0.2587
uranus,-6.2723,17.7523,0.1469
neptune,26.6013,13.5163,-0.8901
sun,0.0103,-0.0095,-0.0002
jupiter,-0.6768,5.1070,-0.0061
saturn,-8.3167,4.1360,0.2595
uranus,-6.2859,17.7469,0.1470
neptune,26.5961,13.5266,-0.8902
sun,0.0103,-0.0094,-0.0002
jupiter,-0.7045,5.1046,-0.0055
saturn,-8.3269,4.1178,0.2602
uranus,-6.2995,17.7414,0.1472
neptune,26.5909,13.5369,-0.8902
sun,0.0104,-0.0094,-0.0002
jupiter,-0.7321,5.1021,-0.0049
saturn,-8.3370,4.0995,0.2609
uranus,-6.3131,17.7360,0.1473
neptune,26.5856,13.5472,-0.8903
sun,0.0104,-0.0094,-0.0002
jupiter,-0.7598,5.0995,-0.0042
saturn,-8.3471,4.0812,0.2616
uranus,-6.3267,17.7306,0.1475
neptune,26.5803,13.5575,-0.8904
sun,0.0104,-0.0094,-0.0002
jupiter,-0.7874,5.0966,-0.0036
saturn,-8.3571,4.0629,0.2623
uranus,-6.3403,17.7251,0.1476
neptune,26.5751,13.5678,-0.8905
sun,0.0104,-0.0094,-0.0002
jupiter,-0.8149,5.0937,-0.0030
saturn,-8.3671,4.0446,0.2631
uranus,-6.3539,17.7196,0.1478
neptune,26.5698,13.5781,-0.8906
sun,0.0105,-0.0094,-0.0002
jupiter,-0.8425,5.0906,-0.0024
saturn,-8.3771,4.0263,0.2638
uranus,-6.3675,17.7142,0.1480
neptune,26.5646,13.5884,-0.8907
sun,0.0105,-0.0094,-0.0002
jupiter,-0.8700,5.0873,-0.0017
saturn,-8.3870,4.0079,0.2645
uranus,-6.3810,17.7087,0.1481
neptune,26.5593,13.5987,-0.8908
sun,0.0105,-0.0094,-0.0003
jupiter,-0.8975,5.0839,-0.0011
saturn,-8.3969,3.9895,0.2652
uranus,-6.3946,17.7032,0.1483
neptune,26.5540,13.6090,-0.8909
sun,0.0106,-0.0094,-0.0003
jupiter,-0.9250,5.0804,-0.0005
saturn,-8.4067,3.9712,0.2659
uranus,-6.4082,17.6977,0.1484
neptune,26.5487,13.6193,-0.8910
sun,0.0106,-0.0094,-0.0003
jupiter,-0.9525,5.0767,0.0002
saturn,-8.4165,3.9527,0.2666
uranus,-6.4218,17.6922,0.1486
neptune,26.5435,13.6296,-0.8911
sun,0.0106,-0.0094,-0.0003
jupiter,-0.9799,5.0729,0.0008
saturn,-8.4263,3.9343,0.2673
uranus,-6.4353,17.6866,0.1487
neptune,26.5382,13.6399,-0.8912
sun,0.0107,-0.0094,-0.0003
jupiter,-1.0073,5.0689,0.0014
saturn,-8.4360,3.9159,0.2680
uranus,-6.4489,17.6811,0.1489
neptune,26.5329,13.6502,-0.8912
sun,0.0107,-0.0093,-0.0003
jupiter,-1.0347,5.0648,0.0020
saturn,-8.4457,3.8974,0.2687
uranus,-6.4624,17.6756,0.1490
neptune,26.5276,13.6605,-0.8913
sun,0.0107,-0.0093,-0.0003
jupiter,-1.0620,5.0605,0.0027
saturn,-8.4553,3.8789,0.2694
uranus,-6.4760,17.6700,0.1492
neptune,26.5223,13.6708,-0.8914
sun,0.0107,-0.0093,-0.0003
jupiter,-1.0893,5.0561,0.0033
saturn,-8.4649,3.8604,0.2701
uranus,-6.4895,17.6644,0.1494
neptune,26.5170,13.6811,-0.8915
sun,0.0108,-0.0093,-0.0003
jupiter,-1.1166,5.0516,0.0039
saturn,-8.4745,3.8418,0.2708
uranus,-6.5031,17.6589,0.1495
neptune,26.5117,13.6914,-0.8916
sun,0.0108,-0.0093,-0.0003
jupiter,-1.1438,5.0469,0.0046
saturn,-8.4840,3.8233,0.2716
uranus,-6.5166,17.6533,0.1497
neptune,26.5064,13.7016,-0.8917
sun,0.0108,-0.0093,-0.0003
jupiter,-1.1710,5.0420,0.0052
saturn,-8.4935,3.8047,0.2722
uranus,-6.5302,17.6477,0.1498
neptune,26.5011,13.7119,-0.8918
sun,0.0109,-0.0093,-0.0003
jupiter,-1.1982,5.0371,0.0058
saturn,-8.5029,3.7861,0.2729
uranus,-6.5437,17.6421,0.1500
neptune,26.4958,13.7222,-0.8919
sun,0.0109,-0.0093,-0.0003
jupiter,-1.2254,5.0319,0.0064
saturn,-8.5123,3.7675,0.2736
uranus,-6.5572,17.6364,0.1501
neptune,26.4904,13.7325,-0.8920
sun,0.0109,-0.0093,-0.0003
jupiter,-1.2525,5.0267,0.0071
saturn,-8.5216,3.7489,0.2743
uranus,-6.5708,17.6308,0.1503
neptune,26.4851,13.7428,-0.8920
sun,0.0109,-0.0093,-0.0003
jupiter,-1.2795,5.0213,0.0077
saturn,-8.5309,3.7303,0.2750
uranus,-6.5843,17.6252,0.1504
neptune,26.4798,13.7530,-0.8921
sun,0.0110,-0.0093,-0.0003
jupiter,-1.3066,5.0157,0.0083
saturn,-8.5402,3.7116,0.2757
uranus,-6.5978,17.6195,0.1506
neptune,26.4745,13.7633,-0.8922
sun,0.0110,-0.0092,-0.0003
jupiter,-1.3336,5.0100,0.0090
saturn,-8.5494,3.6929,0.2764
uranus,-6.6113,17.6139,0.1507
neptune,26.4691,13.7736,-0.8923
sun,0.0110,-0.0092,-0.0003
jupiter,-1.3606,5.0042,0.0096
saturn,-8.5586,3.6743,0.2771
uranus,-6.6248,17.6082,0.1509
neptune,26.4638,13.7838,-0.8924
sun,0.0111,-0.0092,-0.0003
jupiter,-1.3875,4.9982,0.0102
saturn,-8.5677,3.6555,0.2778
uranus,-6.6383,17.6025,0.1511
neptune,26.4584,13.7941,-0.8925
sun,0.0111,-0.0092,-0.0003
jupiter,-1.4144,4.9921,0.0108
saturn,-8.5768,3.6368,0.2785
uranus,-6.6518,17.5968,0.1512
neptune,26.4531,13.8044,-0.8926
sun,0.0111,-0.0092,-0.0003
jupiter,-1.4412,4.9859,0.0115
saturn,-8.5859,3.6181,0.2792
uranus,-6.6653,17.5911,0.1514
neptune,26.4477,13.8146,-0.8927
sun,0.0112,-0.0092,-0.0003
jupiter,-1.4680,4.9795,0.0121
saturn,-8.5949,3.5993,0.2799
uranus,-6.6788,17.5854,0.1515
neptune,26.4424,13.8249,-0.8928
sun,0.0112,-0.0092,-0.0003
jupiter,-1.4948,4.9729,0.0127
saturn,-8.6039,3.5805,0.2805
uranus,-6.6923,17.5797,0.1517
neptune,26.4370,13.8351,-0.8928
sun,0.0112,-0.0092,-0.0003
jupiter,-1.5215,4.9663,0.0133
saturn,-8.6128,3.5617,0.2812
uranus,-6.7058,17.5739,0.1518
neptune,26.4317,13.8454,-0.8929
sun,0.0112,-0.0092,-0.0003
jupiter,-1.5482,4.9595,0.0140
saturn,-8.6217,3.5429,0.2819
uranus,-6.7193,17.5682,0.1520
neptune,26.4263,13.8556,-0.8930
sun,0.0113,-0.0091,-0.0003
jupiter,-1.5748,4.9525,0.0146
saturn,-8.6305,3.5241,0.2826
uranus,-6.7328,17.5624,0.1521
neptune,26.4209,13.8659,-0.8931
sun,0.0113,-0.0091,-0.0003
jupiter,-1.6014,4.9454,0.0152
saturn,-8.6393,3.5052,0.2833
uranus,-6.7462,17.5567,0.1523
neptune,26.4155,13.8761,-0.8932
sun,0.0113,-0.0091,-0.0003
jupiter,-1.6279,4.9382,0.0158
saturn,-8.6481,3.4863,0.2839
uranus,-6.7597,17.5509,0.1524
neptune,26.4102,13.8864,-0.8933
sun,0.0114,-0.0091,-0.0003
jupiter,-1.6544,4.9308,0.0165
saturn,-8.6568,3.4675,0.2846
uranus,-6.7732,17.5451,0.1526
neptune,26.4048,13.8966,-0.8934
sun,0.0114,-0.0091,-0.0003
jupiter,-1.6809,4.9233,0.0171
saturn,-8.6655,3.4486,0.2853
uranus,-6.7866,17.5393,0.1527
neptune,26.3994,13.9069,-0.8934
sun,0.0114,-0.0091,-0.0003
jupiter,-1.7073,4.9157,0.0177
saturn,-8.6741,3.4296,0.2860
uranus,-6.8001,17.5335,0.1529
neptune,26.3940,13.9171,-0.8935
sun,0.0114,-0.0091,-0.0003
jupiter,-1.7337,4.9079,0.0183
saturn,-8.6827,3.4107,0.2866
uranus,-6.8136,17.5277,0.1530
neptune,26.3886,13.9273,-0.8936
sun,0.0115,-0.0091,-0.0003
jupiter,-1.7600,4.9000,0.0190
saturn,-8.6913,3.3917,0.2873
uranus,-6.8270,17.5218,0.1532
